marker1
0.419803	0.446928	0.120571
0.432585	0.492851	0.130243
0.431032	0.507798	0.127363
0.425857	0.467764	0.12363
0.423386	0.456121	0.126575
0.43085	0.497	0.131717
0.430376	0.417878	0.113535
0.42455	0.447937	0.123857
0.422888	0.443897	0.119419
0.426544	0.462113	0.122275
0.432929	0.483108	0.124772
0.437732	0.532314	0.136702
0.431482	0.441224	0.121469
0.439857	0.530564	0.127152
0.435261	0.434062	0.118591
0.427945	0.486764	0.130384
0.442875	0.53149	0.131528
0.434934	0.51089	0.132282
0.433346	0.487239	0.125227
0.431688	0.44831	0.119918
marker2
0.4206435	0.449313	0.1647925
0.407849	0.385038	0.158455
0.427432	0.513588	0.168257
0.407937	0.418489	0.158362
0.421903	0.48116	0.174525
0.42811	0.427371	0.170233
0.433855	0.493997	0.163272
0.417433	0.401453	0.159627
0.410988	0.434175	0.173772
0.416735	0.46694	0.164872
0.422824	0.498834	0.175327
0.4079	0.443076	0.162461
0.422495	0.485683	0.160915
0.419573	0.435642	0.162768
0.427521	0.473949	0.165501
0.410056	0.456009	0.164853
0.419296	0.458784	0.173946
0.413439	0.424331	0.167089
0.407315	0.406931	0.161888
0.429698	0.502884	0.167932
0.429038	0.488854	0.171737
0.41711	0.443788	0.173357
0.40843	0.396103	0.161725
0.420615	0.470012	0.174234
0.40959	0.432433	0.161988
0.415987	0.412478	0.16133
0.426398	0.464397	0.168305
0.424211	0.507713	0.176232
0.421146	0.459082	0.163505
0.411044	0.399872	0.154271
0.43044	0.486051	0.163366
0.41546	0.443252	0.164906
0.426184	0.492797	0.161827
0.412519	0.39123	0.157105
0.42192	0.489838	0.174894
0.425943	0.481566	0.167771
0.409835	0.416074	0.165225
0.418747	0.428178	0.162885
0.422391	0.478243	0.162126
0.416368	0.420054	0.162023
0.427617	0.495305	0.168432
0.418458	0.450832	0.173652
0.414247	0.400957	0.166039
0.414381	0.433115	0.166992
0.422487	0.469721	0.167368
0.416983	0.396796	0.154961
0.409736	0.425717	0.1618
0.425294	0.507512	0.16909
0.408312	0.449437	0.163424
0.412414	0.461755	0.165742
0.411326	0.413323	0.157373
0.408986	0.429556	0.167368
0.422387	0.45457	0.167463
0.41704	0.433392	0.173308
0.411701	0.438143	0.162098
0.41161	0.402163	0.16071
0.427897	0.503858	0.173592
0.42944	0.4978	0.163068
0.41543	0.40662	0.161223
0.422861	0.464608	0.163938
0.407314	0.41274	0.161589
0.419812	0.472504	0.163434
0.408137	0.390223	0.160257
0.420244	0.441382	0.163338
0.419045	0.454212	0.163085
0.429357	0.498968	0.171851
0.427543	0.469814	0.16893
0.419514	0.464054	0.174058
0.424086	0.459755	0.167746
0.41515	0.438647	0.167264
0.411126	0.410043	0.163728
0.411247	0.420223	0.161967
0.428669	0.47968	0.163884
0.415723	0.447864	0.162786
0.421207	0.476172	0.174442
0.426664	0.476855	0.169509
0.415722	0.43821	0.172804
0.429633	0.493709	0.172692
0.413259	0.42868	0.164757
0.434214	0.498927	0.163014
0.413019	0.397503	0.160902
0.413255	0.419476	0.167169
0.4294	0.490745	0.167371
0.431602	0.497842	0.167791
0.416194	0.427936	0.168383
0.425053	0.502811	0.169144
0.426544	0.469498	0.164381
0.413811	0.416419	0.161498
0.42787	0.484205	0.170758
0.410653	0.395357	0.15803
0.418495	0.44547	0.166983
0.414056	0.400199	0.157273
0.41799	0.423913	0.162656
0.42207	0.494692	0.175065
0.420794	0.462202	0.166898
0.428021	0.485999	0.166725
0.428834	0.509628	0.168797
0.423937	0.474514	0.167589
0.419224	0.457063	0.166475
0.432089	0.489764	0.163208
marker3
0.393602	0.4433125	0.20568150000000002
0.380847	0.380243	0.200179
0.402872	0.506379	0.211773
0.379609	0.413528	0.199157
0.39295	0.476146	0.201705
0.406434	0.485365	0.216294
0.402775	0.461033	0.212421
0.392357	0.423744	0.211137
0.386232	0.397056	0.205037
0.382602	0.43262	0.203647
0.390158	0.457409	0.206756
0.401174	0.487376	0.203797
0.381031	0.396805	0.192411
0.389567	0.410661	0.207829
0.400157	0.473425	0.215853
0.397569	0.450972	0.21462
0.402076	0.496801	0.218045
0.403816	0.475769	0.205298
0.396121	0.432194	0.205112
0.384351	0.421804	0.203242
0.397024	0.467062	0.206306
0.384605	0.404689	0.198486
0.38354	0.442965	0.205576
0.385516	0.388825	0.199611
0.395646	0.437918	0.213084
0.40559	0.492568	0.210446
0.394389	0.417548	0.204719
0.398392	0.453211	0.205991
0.399196	0.481561	0.217724
0.382511	0.407458	0.205728
0.386132	0.450524	0.206533
0.407595	0.482643	0.204477
0.380303	0.396359	0.200051
0.388704	0.437119	0.204154
0.402488	0.480198	0.211219
0.38971	0.429128	0.206969
0.394398	0.43062	0.212241
0.403522	0.499377	0.211455
0.39506	0.42515	0.204839
0.400701	0.489026	0.217921
0.398668	0.460176	0.205932
0.38671	0.396825	0.197749
0.397037	0.482205	0.202323
0.389229	0.417602	0.20898
0.402974	0.467648	0.213009
0.387858	0.403528	0.206041
0.396737	0.444505	0.213958
0.404235	0.486149	0.209875
0.380697	0.402162	0.202866
0.40719	0.488812	0.204111
0.392251	0.463103	0.205739
0.400686	0.45525	0.211709
0.395119	0.448761	0.209599
0.380683	0.386168	0.201985
0.397102	0.438453	0.20561
0.383599	0.415571	0.203104
0.402407	0.470073	0.206066
0.390228	0.407739	0.202769
0.406241	0.49121	0.216082
0.388728	0.42352	0.206363
0.385367	0.410323	0.201767
0.395784	0.471764	0.203711
0.384283	0.427379	0.203459
0.392352	0.438407	0.208283
0.399004	0.46346	0.215517
0.382212	0.39189	0.20252
0.401256	0.494407	0.212797
0.386796	0.400808	0.201508
0.384286	0.393465	0.194691
0.382577	0.399765	0.196939
0.382564	0.438044	0.204654
0.397823	0.446182	0.206147
0.392574	0.412916	0.203885
0.384043	0.384604	0.197331
0.397486	0.459042	0.210665
0.403915	0.476692	0.214481
0.402008	0.501698	0.218911
0.400986	0.464526	0.207527
0.385221	0.411664	0.206284
0.398419	0.458525	0.215236
0.401075	0.472673	0.211378
0.396506	0.454172	0.210141
0.391046	0.434086	0.207489
0.388556	0.414979	0.205308
0.395499	0.441801	0.210503
0.4062	0.495719	0.216399
0.405112	0.481182	0.21535
0.399572	0.468519	0.215761
0.386053	0.393724	0.200869
0.384389	0.388015	0.203744
0.381909	0.406144	0.201629
0.38241	0.398026	0.203352
0.399318	0.465728	0.211119
0.401245	0.502789	0.212967
0.402124	0.476714	0.208926
0.394229	0.448002	0.205499
0.386568	0.433362	0.203888
0.386642	0.406955	0.204443
0.381936	0.410364	0.199823
0.390541	0.440561	0.204583
marker4
0.387625	0.429347	0.27086750000000004
0.396883	0.487319	0.275222
0.379258	0.371374	0.26991
0.397242	0.457863	0.267041
0.3883	0.399801	0.267928
0.377361	0.414958	0.266311
0.392558	0.444525	0.277858
0.400642	0.470652	0.278413
0.375728	0.388435	0.266903
0.388887	0.415008	0.276218
0.384449	0.441442	0.26856
0.399721	0.46986	0.266364
0.39454	0.459109	0.278522
0.384371	0.381646	0.269594
0.37717	0.399767	0.267495
0.377483	0.425696	0.268088
0.389262	0.450563	0.266473
0.383869	0.391794	0.271804
0.390146	0.409418	0.268016
0.393288	0.437202	0.269435
0.391216	0.420362	0.268517
0.394651	0.477822	0.276588
0.386173	0.405154	0.275318
0.397675	0.451389	0.274942
0.391428	0.433772	0.277433
0.398234	0.464261	0.272599
0.38026	0.434083	0.268911
0.389929	0.423932	0.276702
0.394733	0.4453	0.27021
0.379382	0.383241	0.262162
0.378797	0.407318	0.268802
0.394771	0.464597	0.266262
0.378523	0.378173	0.272127
0.375285	0.386512	0.273753
0.38361	0.398717	0.273271
0.381873	0.420147	0.26751
0.395885	0.483243	0.280685
0.38327	0.375965	0.266205
0.384095	0.387534	0.266455
0.38546	0.413419	0.270554
0.374284	0.382172	0.268342
0.399841	0.474978	0.273718
0.395514	0.465392	0.278676
0.395224	0.451591	0.267912
0.391517	0.456527	0.26548
0.373586	0.385012	0.262131
0.396062	0.440575	0.273671
0.381094	0.395196	0.267888
0.384387	0.425397	0.267514
0.385002	0.40754	0.270372
0.392448	0.431577	0.26914
0.398214	0.481916	0.27494
0.39167	0.426095	0.268968
0.393476	0.452542	0.278298
0.400787	0.464499	0.266114
0.398604	0.469722	0.27297
0.395188	0.456806	0.273659
0.386115	0.418787	0.270591
0.390808	0.440718	0.272798
0.398052	0.446124	0.274282
0.390533	0.414717	0.268015
0.38687	0.446013	0.267662
0.391964	0.43891	0.277704
0.388655	0.434787	0.267748
0.393103	0.449684	0.273362
0.378311	0.384984	0.26991
0.386074	0.394334	0.267123
0.399489	0.47778	0.277903
0.379631	0.389855	0.270123
0.391184	0.441378	0.267911
0.376467	0.393995	0.266851
0.390105	0.404541	0.268306
0.377066	0.420035	0.266988
0.3871	0.423573	0.271057
0.396424	0.472816	0.279192
0.387776	0.409639	0.275868
0.385054	0.402388	0.270196
0.389851	0.436078	0.272392
0.390688	0.429183	0.277054
0.39792	0.461464	0.276129
0.3982	0.459571	0.271771
0.373132	0.38653	0.269892
0.392987	0.433133	0.273193
0.379777	0.398456	0.270744
0.389443	0.419324	0.276547
0.391137	0.42783	0.272944
0.378492	0.429857	0.268764
0.379081	0.402956	0.269713
0.399367	0.466694	0.277264
0.379203	0.411577	0.268235
0.386735	0.396633	0.271179
0.39474	0.483742	0.276532
0.38232	0.386307	0.270113
0.378258	0.382839	0.266297
0.392852	0.460463	0.265691
0.383041	0.3915	0.267228
0.379999	0.393272	0.272445
0.396677	0.454031	0.270914
0.382533	0.437862	0.268604
0.383707	0.380084	0.265922
marker5
0.388137	0.440717	0.3287415
0.402771	0.500378	0.331072
0.375233	0.381049	0.330843
0.392661	0.471533	0.323005
0.386989	0.410017	0.333139
0.378934	0.424896	0.323213
0.398784	0.455746	0.330756
0.403068	0.482071	0.33409
0.374282	0.399341	0.325704
0.390226	0.425631	0.334431
0.38593	0.45431	0.32574
0.397034	0.469037	0.334821
0.378409	0.411128	0.32418
0.384618	0.39831	0.331485
0.377999	0.436725	0.324823
0.389591	0.41811	0.325586
0.398384	0.480852	0.324193
0.39806	0.491716	0.335625
0.379774	0.390104	0.325074
0.391432	0.431152	0.325603
0.393989	0.447383	0.334447
0.380721	0.445871	0.326015
0.374773	0.396139	0.334542
0.396992	0.463432	0.324603
0.391546	0.434537	0.334373
0.393715	0.450317	0.324654
0.383995	0.404537	0.325001
0.381364	0.418312	0.327981
0.399891	0.47513	0.329989
0.38858	0.417745	0.334454
0.376389	0.38856	0.333219
0.383581	0.430965	0.325845
0.389603	0.461063	0.324523
0.399932	0.463179	0.331541
0.402433	0.488576	0.330726
0.387402	0.411345	0.325561
0.394568	0.443537	0.326601
0.371919	0.392529	0.329183
0.381438	0.398177	0.324809
0.388293	0.424099	0.328183
0.387902	0.404043	0.330352
0.393416	0.4596	0.329711
0.39907	0.472602	0.324063
0.380488	0.393316	0.331514
0.375407	0.394771	0.321339
0.392718	0.441172	0.334313
0.375792	0.40549	0.324481
0.398803	0.468523	0.328648
0.38236	0.411962	0.329662
0.397669	0.449762	0.330213
0.392728	0.437691	0.326236
0.398195	0.485326	0.335398
0.379376	0.385326	0.328676
0.378038	0.430731	0.323656
0.402468	0.494487	0.331433
0.382116	0.403621	0.331022
0.398718	0.47845	0.3354
0.393682	0.45612	0.324592
0.386483	0.436373	0.325272
0.379008	0.398743	0.331103
0.394535	0.476827	0.323684
0.395067	0.454113	0.334553
0.376894	0.394628	0.327677
0.395708	0.460567	0.334521
0.380014	0.407343	0.327671
0.392732	0.447819	0.329279
0.391424	0.466427	0.323429
0.393608	0.453729	0.329536
0.382095	0.450826	0.325934
0.387323	0.415077	0.328967
0.385849	0.399576	0.326764
0.380358	0.420072	0.32342
0.400377	0.484065	0.330345
0.381419	0.423215	0.327136
0.390097	0.443275	0.324649
0.379891	0.44112	0.325612
0.372328	0.39727	0.329593
0.388749	0.42888	0.328752
0.379855	0.394185	0.322747
0.390783	0.434645	0.32919
0.386101	0.407908	0.328428
0.400474	0.470924	0.332321
0.380272	0.415512	0.323889
0.395949	0.464846	0.330139
0.400501	0.479475	0.330699
0.397931	0.474125	0.334858
0.404031	0.486919	0.334452
0.39302	0.440343	0.329709
0.398716	0.495974	0.336223
0.397204	0.460106	0.327652
0.390639	0.426907	0.325333
0.38216	0.394777	0.327829
0.398236	0.468408	0.324425
0.387277	0.419543	0.328833
0.399551	0.476811	0.324031
0.382779	0.407913	0.330944
0.390884	0.43045	0.334547
0.376345	0.391943	0.330856
0.402822	0.491228	0.333929
0.382154	0.4271	0.326528
marker6
0.40544800000000003	0.4456245	0.369557
0.420686	0.506	0.370635
0.391463	0.385271	0.373076
0.407848	0.413111	0.371879
0.408383	0.47695	0.362731
0.396487	0.428031	0.364373
0.39149	0.403598	0.366788
0.419015	0.48771	0.373715
0.415411	0.461745	0.370863
0.396479	0.467003	0.362776
0.408516	0.430851	0.373683
0.404091	0.399279	0.372106
0.39435	0.44049	0.365306
0.395747	0.415336	0.365373
0.416588	0.474489	0.371703
0.399435	0.455735	0.366539
0.393429	0.397322	0.376549
0.405431	0.422673	0.367219
0.415561	0.485197	0.363827
0.39589	0.393919	0.366691
0.415503	0.498136	0.3748
0.408686	0.458469	0.363667
0.410385	0.453458	0.373173
0.411469	0.467395	0.364229
0.406433	0.436592	0.366788
0.400784	0.407628	0.369808
0.395361	0.448576	0.366396
0.408879	0.439163	0.37371
0.408562	0.405563	0.37067
0.403862	0.464158	0.365341
0.406527	0.450822	0.364084
0.414198	0.482168	0.3737
0.408212	0.420476	0.373492
0.419033	0.494029	0.370086
0.412434	0.468923	0.373371
0.406502	0.42966	0.366994
0.390949	0.396969	0.370235
0.398953	0.395154	0.373214
0.402901	0.413341	0.367326
0.397988	0.421663	0.364856
0.400899	0.433208	0.366428
0.393859	0.391183	0.372234
0.416106	0.504477	0.37567
0.406143	0.402333	0.365717
0.414399	0.478531	0.363807
0.396977	0.400543	0.366709
0.394787	0.434032	0.364448
0.403167	0.441973	0.365102
0.419714	0.500109	0.370795
0.410568	0.454099	0.367254
0.393084	0.410055	0.365841
0.409693	0.447334	0.373258
0.415244	0.492309	0.374385
0.413661	0.471281	0.367865
0.410419	0.482685	0.363353
0.398698	0.400986	0.373058
0.407166	0.471	0.363677
0.400985	0.426522	0.36735
0.407024	0.417378	0.367963
0.410534	0.461434	0.368418
0.415198	0.479292	0.369183
0.411292	0.458814	0.373342
0.416292	0.48503	0.369585
0.408655	0.441441	0.367284
0.408245	0.425506	0.373756
0.409266	0.44798	0.367141
0.416426	0.46684	0.371261
0.40307	0.419384	0.370166
0.417218	0.489668	0.369747
0.399388	0.396035	0.364333
0.41207	0.464246	0.373241
0.404888	0.409595	0.370993
0.404042	0.404543	0.371111
0.401918	0.460011	0.366086
0.405022	0.43323	0.36961
0.413233	0.474085	0.364069
0.404904	0.446563	0.36461
0.41028	0.462937	0.364143
0.413512	0.477168	0.37369
0.411971	0.46654	0.368606
0.419031	0.487894	0.364604
0.414654	0.486856	0.373744
0.395043	0.396209	0.363033
0.397528	0.397466	0.369732
0.398457	0.404621	0.366893
0.395078	0.389997	0.368306
0.401916	0.43792	0.365606
0.412908	0.456335	0.370323
0.420083	0.492499	0.373876
0.3995	0.469925	0.362454
0.411139	0.450658	0.370169
0.419878	0.49671	0.37317
0.394566	0.444562	0.365976
0.392207	0.388803	0.375093
0.395462	0.398433	0.373213
0.403689	0.428697	0.369735
0.396849	0.452318	0.366328
0.395772	0.393307	0.375038
0.403923	0.406365	0.367566
0.403016	0.424252	0.369954
marker7
0.410748	0.46920950000000006	0.416847
0.425961	0.536124	0.41308
0.396986	0.402319	0.423183
0.416594	0.432924	0.417225
0.413694	0.50316	0.406513
0.395617	0.424618	0.414733
0.402505	0.449437	0.409708
0.424569	0.516226	0.417692
0.413133	0.413869	0.421707
0.418738	0.486876	0.415427
0.414274	0.452898	0.41948
0.405215	0.482016	0.410986
0.399342	0.463463	0.409721
0.398631	0.436849	0.411845
0.420669	0.499129	0.415843
0.396402	0.411828	0.415373
0.418585	0.514422	0.40728
0.410657	0.492077	0.409042
0.40232	0.412796	0.425194
0.413801	0.44324	0.413224
0.421223	0.526902	0.418364
0.413981	0.421416	0.413647
0.409728	0.459237	0.411703
0.407117	0.410777	0.413547
0.413363	0.475943	0.408533
0.400289	0.473266	0.410987
0.40342	0.430019	0.416608
0.418985	0.508142	0.4176
0.415536	0.478457	0.417547
0.405952	0.439692	0.416432
0.419521	0.424679	0.419619
0.414934	0.484874	0.407883
0.418015	0.495855	0.407563
0.413884	0.461041	0.418929
0.409603	0.451221	0.413238
0.424518	0.52248	0.413183
0.415754	0.439902	0.41974
0.410651	0.46631	0.410396
0.419532	0.507051	0.407031
0.39929	0.419083	0.416914
0.400445	0.456027	0.40935
0.41852	0.417886	0.420225
0.425342	0.529311	0.4136
0.406789	0.411996	0.420151
0.421709	0.512242	0.413023
0.405716	0.446273	0.41578
0.417436	0.493097	0.41716
0.402122	0.442992	0.410939
0.422975	0.533212	0.418896
0.395904	0.430847	0.41275
0.401306	0.407009	0.422557
0.414602	0.446104	0.419714
0.411734	0.408855	0.418006
0.423857	0.517522	0.407593
0.420477	0.504514	0.412512
0.395259	0.406394	0.419047
0.398458	0.413573	0.420662
0.414595	0.510159	0.406378
0.414055	0.422624	0.419411
0.415181	0.480993	0.412243
0.415033	0.437668	0.414227
0.408149	0.487038	0.410178
0.414467	0.473447	0.415104
0.405521	0.434514	0.413945
0.420571	0.520151	0.417571
0.417861	0.491294	0.411904
0.401508	0.424898	0.416674
0.412887	0.497407	0.40766
0.421665	0.517537	0.412993
0.410676	0.46341	0.414811
0.418819	0.501072	0.407403
0.405866	0.409045	0.424372
0.407471	0.455587	0.415043
0.412932	0.454972	0.411974
0.419337	0.513416	0.417465
0.412054	0.471732	0.410831
0.414295	0.466279	0.41867
0.399383	0.468351	0.410284
0.402233	0.47773	0.411122
0.417539	0.428223	0.416384
0.408774	0.414739	0.423522
0.418568	0.503061	0.417536
0.408381	0.442846	0.413836
0.413315	0.44786	0.412515
0.413154	0.425909	0.416211
0.41644	0.489897	0.407745
0.418971	0.496923	0.411943
0.415309	0.486644	0.412081
0.396918	0.41677	0.413976
0.416202	0.484043	0.417537
0.406605	0.408715	0.417336
0.424679	0.525097	0.416577
0.414665	0.41786	0.422093
0.424785	0.520758	0.417152
0.399075	0.405199	0.425674
0.411003	0.411671	0.414877
0.39901	0.422462	0.413818
0.406179	0.450835	0.415386
0.414674	0.470238	0.418131
0.414199	0.479829	0.408028
marker8
0.3860155	0.421163	0.105631
0.379749	0.347608	0.100759
0.390197	0.494723	0.111167
0.391736	0.383808	0.100784
0.3823	0.458489	0.102696
0.377983	0.400085	0.107935
0.396823	0.362722	0.096133
0.388597	0.44069	0.114545
0.3755	0.368356	0.103787
0.38812	0.474026	0.116022
0.375456	0.435515	0.103535
0.398012	0.479589	0.102849
0.37665	0.383952	0.105703
0.376185	0.412355	0.100294
0.388756	0.408736	0.111936
0.388468	0.455603	0.114963
0.386761	0.471525	0.102
0.384277	0.359288	0.102524
0.393134	0.43331	0.105616
0.388523	0.448083	0.104429
0.390229	0.371746	0.100971
0.38509	0.394216	0.10082
0.373578	0.423607	0.101501
0.388471	0.485231	0.117084
0.389452	0.427132	0.114219
0.378164	0.445675	0.104516
0.389338	0.465148	0.110747
0.374578	0.356931	0.103069
0.392007	0.457493	0.104629
0.379216	0.414951	0.108992
0.38719	0.399368	0.109314
0.394768	0.365681	0.106403
0.382829	0.405958	0.102606
0.386125	0.43925	0.104903
0.39128	0.480137	0.110039
0.378444	0.376949	0.100171
0.384741	0.430205	0.10423
0.38936	0.417524	0.112928
0.383715	0.386035	0.098327
0.389642	0.366619	0.09453
0.377311	0.390866	0.099837
0.38363	0.367114	0.101354
0.377274	0.391544	0.107646
0.38734	0.448195	0.111965
0.386585	0.353785	0.097911
0.383591	0.41348	0.103062
0.381796	0.426025	0.109722
0.384763	0.434418	0.110314
0.390466	0.472264	0.109349
0.377751	0.398083	0.100741
0.397108	0.368669	0.100266
0.383714	0.388598	0.105045
0.391338	0.465814	0.103975
0.37832	0.407144	0.108009
0.390423	0.362487	0.101415
0.377684	0.36197	0.099409
0.384506	0.464914	0.101799
0.39225	0.476287	0.10399
0.39016	0.487746	0.111088
0.380687	0.452084	0.103854
0.380593	0.356505	0.098447
0.389911	0.378086	0.101822
0.385454	0.394148	0.106817
0.37387	0.429464	0.102731
0.377448	0.40412	0.100718
0.387599	0.453977	0.10646
0.38364	0.400515	0.104785
0.389309	0.479714	0.115454
0.386392	0.380942	0.098282
0.388155	0.389352	0.100866
0.38794	0.460692	0.107556
0.389153	0.467749	0.115763
0.388778	0.434149	0.114276
0.382352	0.352478	0.101969
0.377468	0.385251	0.100113
0.380085	0.3719	0.102011
0.380429	0.420584	0.109625
0.375419	0.351499	0.101978
0.374809	0.417696	0.100446
0.381992	0.418934	0.102635
0.387296	0.460703	0.113571
0.386941	0.442649	0.109816
0.387165	0.384576	0.103185
0.374959	0.363252	0.10367
0.376396	0.37847	0.10458
0.392015	0.470859	0.103825
0.383849	0.425015	0.103105
0.376718	0.440328	0.104139
0.393225	0.366649	0.097976
0.382258	0.384318	0.102713
0.396256	0.363781	0.100901
0.382273	0.409563	0.105799
0.375994	0.373514	0.10405
0.387894	0.404076	0.110954
0.388418	0.36733	0.100775
0.381754	0.396698	0.102914
0.377359	0.366575	0.099913
0.384903	0.429339	0.108821
0.388743	0.431211	0.10621
0.386454	0.444163	0.105425
marker9
0.369487	0.4032505	0.1793335
0.377051	0.474007	0.18412
0.368045	0.332494	0.17662
0.369589	0.439597	0.17402
0.362398	0.368167	0.172863
0.377641	0.452786	0.18965
0.377114	0.422363	0.184301
0.373151	0.38327	0.183289
0.364966	0.349536	0.167412
0.361498	0.418785	0.176539
0.360533	0.389951	0.17332
0.373109	0.436764	0.188081
0.380474	0.455519	0.175843
0.369161	0.35762	0.179311
0.368256	0.344869	0.179007
0.358188	0.402167	0.174483
0.377531	0.464654	0.1916
0.369542	0.372245	0.181372
0.371804	0.392404	0.1765
0.373102	0.411884	0.186482
0.365886	0.429375	0.17589
0.360671	0.379119	0.17406
0.375401	0.445484	0.182089
0.371549	0.419146	0.176081
0.361964	0.357701	0.171739
0.374179	0.431839	0.179861
0.373713	0.396239	0.184803
0.37768	0.460601	0.183168
0.37269	0.448423	0.174217
0.3668	0.385158	0.177861
0.369153	0.410991	0.175714
0.359106	0.410784	0.175855
0.371283	0.339611	0.17328
0.369741	0.365411	0.175376
0.366548	0.351511	0.175283
0.371945	0.378885	0.177055
0.363859	0.396773	0.17423
0.372758	0.427673	0.187454
0.376633	0.441214	0.175953
0.373301	0.404593	0.185752
0.377029	0.453439	0.182618
0.374039	0.458816	0.189168
0.370088	0.359372	0.171849
0.3768	0.467241	0.184153
0.379465	0.43194	0.184052
0.373647	0.444252	0.188449
0.360023	0.353911	0.166654
0.373069	0.426321	0.176491
0.366678	0.338632	0.177888
0.371468	0.414982	0.181202
0.372802	0.418632	0.186967
0.373771	0.390185	0.184274
0.368725	0.397008	0.178833
0.374643	0.437891	0.180415
0.362904	0.354893	0.178247
0.378012	0.449951	0.175758
0.365543	0.363192	0.178534
0.36755	0.375288	0.176942
0.361798	0.373438	0.174876
0.363907	0.424148	0.176455
0.372131	0.421378	0.181926
0.366563	0.402476	0.174613
0.361393	0.363003	0.174909
0.373469	0.468255	0.190777
0.370838	0.409221	0.180623
0.367734	0.434444	0.174955
0.370449	0.370789	0.175878
0.371884	0.386492	0.176504
0.369428	0.38903	0.181436
0.360839	0.384415	0.173726
0.371634	0.377912	0.182261
0.368689	0.352795	0.170712
0.369434	0.367152	0.180524
0.377457	0.447663	0.187931
0.359216	0.394846	0.173279
0.366725	0.35657	0.175005
0.377035	0.427653	0.184899
0.376437	0.440117	0.186548
0.367023	0.38023	0.17734
0.375225	0.434997	0.176263
0.364007	0.353676	0.170154
0.369913	0.344927	0.174533
0.372968	0.427024	0.182523
0.365622	0.364695	0.17327
0.370589	0.399935	0.182423
0.375345	0.416889	0.183532
0.362155	0.352005	0.174015
0.371063	0.443895	0.17366
0.367655	0.392466	0.178374
0.368818	0.352834	0.178986
0.371939	0.399801	0.177339
0.37639	0.434691	0.185796
0.369337	0.38216	0.181393
0.377481	0.445528	0.175803
0.367338	0.361018	0.174839
0.367889	0.406912	0.175148
0.369803	0.393881	0.181818
0.375882	0.449474	0.18371
0.37389	0.463491	0.18971
0.372101	0.406617	0.177631
marker10
0.3635575	0.39165300000000003	0.2665595
0.377712	0.455113	0.270425
0.358005	0.3282	0.266085
0.367967	0.424598	0.261008
0.35382	0.360531	0.265838
0.375784	0.408176	0.2707
0.379128	0.434995	0.27468
0.349777	0.343986	0.256504
0.367457	0.373315	0.264241
0.36432	0.345198	0.266334
0.361318	0.407551	0.264093
0.371748	0.422186	0.275027
0.355158	0.380662	0.262184
0.366532	0.361082	0.268213
0.349298	0.346965	0.26847
0.374639	0.434466	0.263359
0.366797	0.382111	0.272618
0.368807	0.39883	0.273992
0.375076	0.446113	0.276332
0.355457	0.338289	0.267884
0.35747	0.370393	0.262418
0.372248	0.415684	0.263868
0.358767	0.352497	0.263063
0.356981	0.398344	0.264417
0.362539	0.335513	0.26224
0.370992	0.402071	0.265718
0.375038	0.427459	0.268768
0.364949	0.369533	0.271716
